,name,address,kurtosis_oxygen,occupation,pregnant,education-num,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss,workclass
1288,Benton Ybarra,"4817 Daniel Bridge Apt. 186
Christineside, AR 75263",11.49575646, Transport-moving,f,12.0,-0.549415213,121.1015625,18.32635307,0.0,139.955326,-0.105875674,"Black|United-States
Assoc-acdm -- Divorced|Not-in-family",344916.0,0.0,54.56687981, <=50K,2.299331104,40.0,0.0, Private
1289,Lawrence Turnbull,"USCGC Mitchell
FPO AE 99131",11.78972755, Craft-repair,f,13.0,-0.00052033,113.5625,13.84548594,0.0,166.1104013,0.141473806,"White|United-States
Bachelors -- Divorced|Own-child",201344.0,0.0,45.02113219, <=50K,1.548494983,20.0,0.0, Private
1290,Thomas Bakley,"911 Harold Harbor
Port Felicia, OH 67424",2.679094902, Machine-op-inspct,f,6.0,7.984340445,,51.84946138,0.0,6.209272718999999,1.7014523819999998,"White|United-States
10th -- Never-married|Not-in-family",140845.0,1.0,33.02495117, <=50K,19.73578595,40.0,155.0, Private
1291,Bernardo Pennebaker,"USCGC Burke
FPO AP 02596",??, Tech-support,f,9.0,0.23354287899999998,108.1640625,27.35981263,0.0,28.97703273,0.374533858,"White|United-States
HS-grad -- Married-civ-spouse|Husband",104196.0,0.0,51.85583642, <=50K,6.504180602000001,40.0,0.0, Private
1292,Donald Hearn,"770 Pena Key Suite 272
East Kathyside, LA 41142",1.431424939, Craft-repair,f,10.0,37.02988934,8.2734375,47.50191021,0.0,2.364449475,6.015472886,"White|United-States
Some-college -- Married-civ-spouse|Husband",190333.0,1.0,32.70624817, <=50K,73.28177258,40.0,0.0, Federal-gov
1293,Gary Gorman,"478 Gregory Walks Suite 526
East Jacobberg, ND 28873",11.06650472, Machine-op-inspct,f,9.0,-0.054545769,118.21875,13.83430778,0.0,145.15564890000005,-0.082574633,"White|United-States
HS-grad -- Married-civ-spouse|Husband",175935.0,0.0,47.47893242, <=50K,1.595317726,40.0,0.0, Private
1294,Tony Belizaire,"8986 Spence Road Suite 819
Perezburgh, GA 63079",4.928023655, ?,f,10.0,-0.065704606,135.1640625,29.791217699999997,0.0,25.83941433,-0.016696439,"White|United-States
Some-college -- Never-married|Unmarried",36635.0,0.0,50.8525407, <=50K,6.810200668999999,25.0,0.0, ?
1295,Charles Gonzales,"23953 Amber Falls
South Dominiquefurt, LA 83266",-0.53748383, Adm-clerical,f,9.0,-0.6366428479999999,156.5625,85.67322396,594.0,-1.338094698,-0.473481631,"White|United-States
HS-grad -- Divorced|Not-in-family",46537.0,0.0,58.56443433, <=50K,128.8996656,10.0,0.0, Local-gov
1296,Michael Pope,"98657 Jonathan Plains
East Brianport, NM 32364",??, ?,f,7.0,28.05925576,35.640625,53.78264156,0.0,5.68723356,4.800069685,"White|Canada
11th -- Divorced|Unmarried",157813.0,1.0,30.09794801, <=50K,24.90301003,58.0,0.0, ?
1297,Charles Hicks,"51805 Huerta Hills Suite 640
West Matthew, NE 80274",10.56089435, Prof-specialty,FALSE,14.0,-0.011022418,93.96875,15.06544087,7688.0,134.11499709999998,0.539944912,"White|United-States
Masters -- Married-civ-spouse|Husband",123681.0,0.0,51.81999154, >50K,1.881270903,60.0,0.0, Local-gov
1298,Andrew Lawson,"57159 Christopher Throughway Apt. 388
West Elizabeth, MA 43582",10.56049223, Sales,f,13.0,2.486715599,87.5859375,16.75623293,,125.6086399,,"White|United-States
Bachelors -- Married-civ-spouse|Husband",152810.0,0.0,36.40280882,,2.035117057,40.0,0.0, Private
1299,Alan Jackson,"944 Ellis Throughway Apt. 481
Shepherdtown, OH 77434",1.851704182, Craft-repair,f,9.0,6.534174214,64.8984375,67.99509103,0.0,1.97262495,2.162828337,"White|United-States
HS-grad -- Separated|Not-in-family",242460.0,1.0,41.26398245, <=50K,33.10200669,50.0,0.0, Private
1300,Wilfredo Boggess,"834 Alicia Glens Suite 951
Port Chad, NH 45279",1.266461628, Exec-managerial,f,9.0,7.997387908999999,52.171875,73.10242261,0.0,0.45237532799999997,2.7228911019999997,"White|United-States
HS-grad -- Married-civ-spouse|Husband",185099.0,1.0,42.30157898, <=50K,51.67307692,40.0,0.0, Private
1301,James Richmond,"4812 Rasmussen Unions Apt. 108
South Gloria, NV 70041",9.944732254, Craft-repair,FALSE,7.0,0.299325133,118.703125,14.753744199999998,0.0,129.8977708,0.291791003,"White|United-States
11th -- Married-civ-spouse|Husband",104272.0,0.0,46.93135935, <=50K,2.3913043480000002,40.0,0.0, Private
1302,Kenneth Whiting,"538 Brown Groves Suite 744
Hillport, ID 40133",14.03295284, Prof-specialty,f,10.0,0.695163263,105.5390625,10.90789383,0.0,266.6222018,0.6872317920000001,"White|United-States
Some-college -- Divorced|Not-in-family",261230.0,0.0,44.26198678, <=50K,1.240802676,40.0,0.0, Self-emp-not-inc
1303,Danny Dungey,"5683 Evans Park Apt. 225
Andersontown, MA 06762",7.396831389, Prof_specialty,f,13.0,1.2501580079999999,104.171875,21.03606421,1173.0,60.68193763,0.44438082100000004,"White|United-States
Bachelors -- Married-civ-spouse|Husband",105886.0,1.0,42.57256844, <=50K,3.418896321,75.0,0.0, Private
1304,Earl Gabert,"Unit 9929 Box 0951
DPO AA 74388",-1.876387679, Sales,f,9.0,-0.82764003,99.28125,63.75879799,0.0,2.431296609,0.765557849,"White|United-States
HS-grad -- Married-civ-spouse|Other-relative",291979.0,0.0,71.95646877, <=50K,197.2341137,20.0,0.0, Private
1305,Gregory Lam,"15422 Jean Gateway
West Jared, ND 62556",5.968625177000001, Exec-managerial,FALSE,10.0,0.49131997899999996,118.3515625,19.21453306,0.0,44.08208376,0.375338746,"White|United-States
Some-college -- Married-civ-spouse|Husband",125324.0,0.0,42.98302533, >50K,4.10367893,80.0,0.0, Self-emp-inc
1306,James Schmidt,"518 Aaron Ville Apt. 509
Williamsland, MO 59823",??, Tech-support,F,10.0,-0.35924319899999996,145.875,14.98278419,0.0,152.3018866,0.019480028,"White|United-States
Some-college -- Divorced|Unmarried",166339.0,0.0,49.14996185, <=50K,1.890468227,40.0,0.0, Private
1307,Albert Dwyer,"14457 Theresa Harbor Apt. 969
Port Aaron, AK 43436",6.9064143510000005, Adm-clerical,f,10.0,-0.699135728,128.84375,19.10852758,0.0,57.836164399999994,0.04996676,"White|United-States
Some-college -- Married-civ-spouse|Husband",177705.0,0.0,56.15150229999999, <=50K,3.765886288,48.0,1740.0, Local-gov
1308,Dean Moon,"PSC 9865, Box 9353
APO AE 70802",2.45236426, Prof-specialty,f,9.0,0.0708385,106.9375,62.03452022,0.0,4.601263057,0.693495497,"White|United-States
HS-grad -- Never-married|Own-child",194096.0,1.0,54.51802311, <=50K,24.21655518,45.0,0.0, Private
1309,Matthew Gregston,"2860 Gerald Roads Apt. 447
New Timothy, NE 62923",??, Handlers-cleaners,f,10.0,30.12961815,16.5390625,66.87172315,0.0,-0.354824955,5.413669764,"White|United-States
Some-college -- Never-married|Other-relative",164711.0,1.0,35.7836167, <=50K,82.3277592,40.0,0.0, Private
1310,Troy Gandhi,"868 Mosley Summit
Brocktown, WY 83048",2.198024866, Prof-specialty,f,14.0,12.66023153,51.75,65.48732451,0.0,3.374351625,2.972401872,"White|United-States
Masters -- Never-married|Not-in-family",23646.0,1.0,35.2894283, <=50K,28.05602007,40.0,0.0, Private
1311,Noe Alward,"9906 Armstrong Shores Apt. 883
Knapphaven, IA 34053",3.3766411510000003, Handlers_cleaners,f,9.0,14.64021487,58.4296875,48.67706162,0.0,10.29081577,2.723478618,"White|United-States
HS-grad -- Married-civ-spouse|Husband",102106.0,1.0,30.67411459, <=50K,14.72993311,40.0,0.0, Private
1312,David Cox,"325 Cole Run Suite 809
East Bryanville, NH 36333",3.325767809, Machine_op_inspct,F,10.0,50.08672082,25.6796875,46.49274054,0.0,10.97139756,6.9358225529999995,"White|United-States
Some-college -- Divorced|Unmarried",188154.0,1.0,29.975232899999998, <=50K,16.84866221,40.0,0.0, Private
1313,Thomas Draves,"7226 Lindsay Path
Edwardshire, DC 33399",11.57177242, Adm-clerical,f,10.0,-0.498523614,125.453125,17.26774638,0.0,137.0617229,0.092152786,"Other|United-States
Some-college -- Never-married|Own-child",165804.0,0.0,54.30870375, <=50K,1.5685618730000002,40.0,0.0, Private
1314,Joshua Perea,"346 Brian Stravenue Apt. 259
New Bethany, CO 67776",18.19379942, Tech-support,f,12.0,0.227022241,113.0703125,10.39774602,0.0,384.44977289999997,0.39106278899999997,"Black|United-States
Assoc-acdm -- Never-married|Not-in-family",70761.0,0.0,49.03413728, <=50K,0.8110367890000001,40.0,0.0, Private
1315,Carl Weber,"Unit 6081 Box 0282
DPO AE 19788",17.95680631, Sales,f,9.0,-0.309684164,128.2109375,11.32603532,0.0,356.4166267,0.222572209,"Black|United-States
HS-grad -- Never-married|Unmarried",268392.0,0.0,47.61788863, <=50K,0.785117057,30.0,0.0, Private
1316,Stacey Wisdom,"9016 Daniel Causeway Suite 383
South Jamiechester, OH 85174",4.020460464, Craft-repair,f,12.0,0.0026086029999999997,122.7265625,39.75924152,0.0,15.51974367,-0.018332218,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",420749.0,0.0,48.97348052, >50K,10.40217391,40.0,0.0, Private
1317,Rodney Sabad,"PSC 9328, Box 5370
APO AE 70222",5.206376495, Craft-repair,F,13.0,-0.177696081,131.6484375,27.65436721,4416.0,28.41719569,-0.065921559,"White|United-States
Bachelors -- Never-married|Not-in-family",114758.0,0.0,48.66652948, <=50K,5.823578595,45.0,0.0, Self-emp-not-inc
1318,George Perez,"732 Caitlyn Keys Apt. 670
Port John, ME 55211",12.13914794, Adm-clerical,f,10.0,0.15596152,119.921875,14.86300476,0.0,172.6504247,0.41314428299999995,"Black|United-States
Some-college -- Never-married|Unmarried",138504.0,0.0,47.1196299, <=50K,1.7123745819999998,30.0,0.0, Private
1319,Thomas Wise,"39041 Graham Freeway
Jeanettefort, AK 59160",, Prof-specialty,f,13.0,0.14875017,112.140625,12.22343469,0.0,188.2670504,0.152890882,"White|United-States
Bachelors -- Never-married|Not-in-family",381789.0,0.0,48.7645386, <=50K,1.8394648830000002,50.0,0.0, Federal-gov
1320,William Bilodeau,"95392 Ray Crescent
Lake Bethanyport, PA 73817",1.825110804, Craft-repair,f,9.0,0.154963068,118.5390625,65.21619493,3103.0,1.73714992,0.380268104,"Black|United-States
HS-grad -- Married-civ-spouse|Husband",159876.0,0.0,46.74714268, <=50K,30.83361204,72.0,0.0, Self-emp-not-inc
1321,Charlie Cagle,"USNV Williams
FPO AP 91192",4.747143321999999, Craft-repair,f,10.0,20.62248975,50.8125,35.74526485,0.0,23.58408639,3.7082880589999996,"White|?
Some-college -- Never-married|Unmarried",70037.0,1.0,31.05004781, >50K,8.838628762999999,60.0,3004.0, Private
1322,Ryan Edwards,"2704 Velez Locks Apt. 711
Rodriguezmouth, WV 70731",??, ?,f,6.0,-1.469010271,125.125,44.49071876,0.0,6.6139425460000005,0.354154354,"White|United-States
10th -- Never-married|Own-child",371316.0,0.0,75.10763109999998, <=50K,217.3712375,25.0,0.0, ?
1323,Edmund Watson,"4783 Julie Walk
Williamschester, CO 11012",8.825092578, Machine-op-inspct,f,12.0,-0.12795284699999998,139.8125,18.62051375,5178.0,87.8927569,-0.34329521399999996,"White|United-States
Assoc-acdm -- Married-civ-spouse|Husband",97153.0,0.0,50.58574867, >50K,2.715719064,40.0,0.0, Private
1324,Richard Wilson,"75397 Joseph Villages
Bradleymouth, SD 17824",0.395047131, Exec-managerial,f,10.0,0.286938575,119.5703125,86.49297696,0.0,-1.661646287,0.373986683,"Asian-Pac-Islander|Taiwan
Some-college -- Married-civ-spouse|Husband",96509.0,0.0,46.57481944, <=50K,75.39548495,60.0,0.0, Self-emp-inc
1325,Rafael Snider,"79103 Torres Alley Apt. 427
Newmanhaven, OK 53191",10.47886097, Machine-op-inspct,FALSE,4.0,-0.136854052,105.0390625,12.94254239,0.0,152.8372479,0.460307334,"White|United-States
7th-8th -- Never-married|Own-child",57916.0,0.0,53.30959141, <=50K,2.056020067,40.0,0.0, Private
1326,Jeremy Elledge,"790 Armstrong Fields
Paulburgh, OK 25499",8.247023883999999, ?,f,6.0,2.062100748,98.453125,18.41738455,0.0,80.27321076,0.467006907,"White|Columbia
10th -- Divorced|Not-in-family",177304.0,0.0,35.87170267, <=50K,3.1438127089999996,40.0,0.0, ?
1327,Eric Finney,"061 Billy Ridge Apt. 346
Port Michaelfort, CA 12169",4.180335059, ?,FALSE,4.0,-0.219591185,103.8046875,41.45490625,0.0,16.53803264,0.39100746799999997,"Black|United-States
7th-8th -- Never-married|Other-relative",107112.0,0.0,51.88223724, <=50K,10.17809365,30.0,0.0, ?
1328,Michael Hintz,"Unit 2178 Box 4941
DPO AP 69245",10.3431984, Prof-specialty,f,13.0,-0.047180955,123.140625,13.38496541,0.0,146.7825159,0.095751882,"White|United-States
Bachelors -- Married-civ-spouse|Husband",125178.0,0.0,51.04681283, >50K,2.239966555,40.0,0.0, Self-emp-not-inc
1329,Jonathan Cave,"752 Jessica Corner
East Markfort, DE 63733",11.71872454, Transport-moving,f,10.0,0.7403915990000001,93.2578125,12.06238039,0.0,190.6753705,0.572260442,"White|United-States
Some-college -- Married-civ-spouse|Husband",158688.0,1.0,44.82173826, <=50K,1.8344481609999999,40.0,0.0, Private
1330,Charlie Moran,"279 Ryan Plain Apt. 471
North Carlaland, SD 34955",??, Prof-specialty,f,11.0,-0.17085294199999998,126.046875,36.95015699,0.0,21.10061668,-0.13929497300000002,"White|United-States
Assoc-voc -- Married-civ-spouse|Wife",203871.0,0.0,50.90936483, >50K,7.9397993310000015,40.0,1887.0, Private
1331,Michael Kennedy,"07750 Cody Heights Apt. 155
Bellside, ME 13593",10.00420078, ?,f,16.0,-0.444070171,125.765625,14.49491023,0.0,124.95575359999998,0.149668411,"White|United-States
Doctorate -- Married-civ-spouse|Husband",287372.0,0.0,55.84359917, >50K,2.275083612,10.0,0.0, ?
1332,Lloyd Burke,"USCGC Frederick
FPO AE 04601",19.99435208, Prof-specialty,f,14.0,1.009822367,101.375,9.284064073,0.0,491.36684060000016,0.6900279770000001,"White|Germany
Masters -- Never-married|Not-in-family",96480.0,0.0,45.35932925, <=50K,0.7224080270000001,40.0,0.0, Local-gov
1333,Robert Kistner,"6720 Melinda Trail Suite 677
Brianfort, CA 31950",6.71179799, Exec-managerial,f,13.0,0.119315171,116.5703125,25.35038099,0.0,46.44262604,0.11848114300000001,"White|United-States
Bachelors -- Married-civ-spouse|Husband",318918.0,0.0,48.52185133, <=50K,4.1170568560000005,40.0,0.0, State-gov
1334,Michael Baker,"5269 Barnes Mission Suite 019
East Johnberg, AR 83426",4.8938503, Exec-managerial,f,14.0,13.832247400000002,59.6015625,38.42752779,0.0,23.3556497,2.690716985,"White|United-States
Masters -- Married-civ-spouse|Husband",198841.0,1.0,30.87179635, >50K,8.371237458,40.0,0.0, Private
1335,Matthew Mccormick,"67285 Robert Fords
South Stacyshire, AL 52614",6.896196484, Handlers-cleaners,f,9.0,-0.324959802,118.890625,18.39043095,0.0,57.39440870000001,0.112573231,"Black|United-States
HS-grad -- Never-married|Not-in-family",175441.0,0.0,52.01971297, <=50K,3.3210702339999996,40.0,0.0, Private
1336,Clemente Padilla,"8509 Jorge Vista
Hannahfort, CO 87770",1.960623313, Adm-clerical,f,9.0,20.52272241,39.953125,68.01901206,0.0,2.564720473,3.8813825360000003,"White|United-States
HS-grad -- Never-married|Own-child",146538.0,1.0,31.47217506, <=50K,33.98913043,40.0,0.0, Federal-gov
1337,Robert Wesley,"87824 Shannon Camp
Port Phillipshire, VA 29449",10.45509986, Other-service,f,10.0,-0.517323389,132.234375,13.22091917,0.0,145.4751053,0.021015943,"White|United-States
Some-college -- Never-married|Own-child",66622.0,0.0,54.52987776, <=50K,1.959866221,25.0,0.0, Private
1338,John Fitzpatrick,"174 Wallace Expressway
New Theresafurt, WV 26513",-0.376736874, ?,f,9.0,12.36521482,,66.28125676,0.0,-0.90735235,3.575489014,"White|United-States
HS-grad -- Married-spouse-absent|Not-in-family",407495.0,1.0,45.88785317, <=50K,147.6220736,70.0,0.0, ?
1339,Robert Breeden,"179 Coleman Views Suite 111
Christophertown, PA 26925",8.767736278, Sales,f,10.0,0.163036285,100.0625,13.88553533,0.0,112.01278319999999,0.46349825,"Amer-Indian-Eskimo|United-States
Some-college -- Married-civ-spouse|Husband",27939.0,0.0,49.09903099, <=50K,2.674749164,60.0,0.0, Self-emp-not-inc
1340,Phil Blume,"994 Reed Coves Apt. 366
Port Kariport, DE 34775",0.344991045, Sales,f,10.0,42.86668102,25.890625,74.7888251,0.0,-0.869918944,6.273098563,"White|United-States
Some-college -- Married-civ-spouse|Husband",83411.0,1.0,30.51132842, >50K,103.4807692,50.0,0.0, Private
1341,Bernard Whitehead,"8300 Clark Stream Suite 812
New Thomas, RI 51207",6.741542034, Other_service,f,5.0,-0.31902296399999996,109.4921875,25.89210734,0.0,46.83080307,0.2528458,"Black|Haiti
9th -- Married-civ-spouse|Wife",131461.0,0.0,53.2901838, <=50K,4.1329431439999995,24.0,0.0, Private
1342,Joseph Capley,"012 Rebecca Manor
Port Mirandaview, AZ 17394",9.400106708, Craft-repair,f,7.0,-0.153749247,128.9375,16.11323114,0.0,106.26069550000001,0.012017385,"White|United-States
11th -- Never-married|Own-child",334026.0,0.0,49.1540547, <=50K,2.491638796,25.0,0.0, Private
1343,George Hairston,"18356 Benjamin Roads
South Nancy, NJ 58120",12.49239282, Protective_serv,F,13.0,-0.39825204,,14.83555934,7298.0,170.9073928,0.15429173,"White|United-States
Bachelors -- Married-civ-spouse|Husband",179488.0,0.0,55.82428257, >50K,1.388795987,55.0,0.0, State-gov
1344,Leonard Mansfield,"4466 Thompson Bridge
East Melissa, LA 54394",1.774047381, Tech-support,f,9.0,-0.34755494299999995,,66.77215801,0.0,1.637069511,0.012314253,"White|United-States
HS-grad -- Married-civ-spouse|Husband",198211.0,0.0,51.05292652, <=50K,33.30434783,40.0,0.0, Private
1345,Thomas Bauer,"515 Mccullough Corners Suite 470
Denisechester, WY 39963",5.497543863, Handlers_cleaners,f,10.0,0.30780294,,25.16229543,0.0,32.73983291,0.37642910399999996,"White|United-States
Some-college -- Never-married|Unmarried",237903.0,0.0,48.69556005, <=50K,5.307692308,40.0,0.0, Private
1346,John Nolazco,"3493 Crawford Loop Apt. 896
North Alyssaberg, NY 37335",9.094669949, Exec-managerial,f,10.0,-0.52041293,126.3828125,17.06017969,0.0,92.57507877,0.204792068,"White|United-States
Some-college -- Never-married|Other-relative",286675.0,0.0,57.86462125, <=50K,2.217391304,40.0,0.0, Private
1347,George Thomson,"021 Karen Plaza Suite 425
East Sonyaland, WV 05230",11.62911954, Prof-specialty,f,15.0,0.755829381,96.9375,11.63696371,0.0,202.68663999999998,0.419405572,"White|United-States
Prof-school -- Married-civ-spouse|Husband",370119.0,0.0,40.53735738, >50K,1.9715719059999999,50.0,0.0, Private
1348,Wallace Holland,"35033 Harris Common Suite 785
East Brittanyhaven, AL 48418",9.191086011, ?,f,8.0,0.6768056840000001,96.0546875,17.20003783,0.0,96.26487496,0.363110713,"Black|United-States
12th -- Never-married|Own-child",291407.0,0.0,42.87578509, <=50K,2.4740802680000002,40.0,0.0, ?
1349,Steven Stubbs,"16761 Cameron Pass
Lopezville, AR 26558",12.27011665, Other-service,F,9.0,-0.322559835,,12.16994117,0.0,198.3546921,-0.01611437,"White|United-States
HS-grad -- Divorced|Not-in-family",184402.0,0.0,49.81508776, <=50K,1.6839464880000001,32.0,0.0, Private
1350,Mark Le,"0985 Johnson Ports
North Alicia, AL 75621",16.04164797, Craft_repair,f,9.0,2.4770552390000002,92.0,13.43261863,0.0,261.5004364,0.468973336,"White|United-States
HS-grad -- Divorced|Other-relative",208067.0,0.0,35.69182329, <=50K,0.8570234109999999,40.0,0.0, Private
1351,Nathanael Morren,"USS Davis
FPO AE 40485",8.152841515, Machine-op-inspct,f,3.0,-0.0033105490000000003,122.1171875,16.74549783,0.0,80.52836096,0.031772046,"White|Dominican-Republic
5th-6th -- Never-married|Own-child",143189.0,0.0,48.37429281, <=50K,2.6312709030000003,40.0,0.0, Private
1352,Joel Reyes,"076 Donald Wall Suite 520
Youngport, VA 83308",5.983512421, Handlers-cleaners,F,5.0,0.35097205299999995,,26.95496476,0.0,38.58865151,0.21272002,"White|United-States
9th -- Married-civ-spouse|Husband",100960.0,0.0,47.563798, <=50K,5.108695652,40.0,0.0, Private
1353,Joseph Goldizen,"0083 Moody Isle
Goodwinview, KS 42577",10.81791009, Prof-specialty,f,14.0,0.231380185,134.0234375,13.06405974,2329.0,154.9348864,0.08249189999999999,"White|United-States
Masters -- Never-married|Not-in-family",107814.0,0.0,43.55769608, <=50K,1.8494983280000001,60.0,0.0, Private
1354,Larry Condon,"Unit 4444 Box 8934
DPO AE 43163",-0.31980499, Farming-fishing,f,7.0,24.50116729,33.3203125,72.7871118,0.0,-0.7877855559999999,4.647928345,"White|United-States
11th -- Divorced|Not-in-family",150324.0,1.0,33.01868164, <=50K,139.1722408,50.0,0.0, Private
